"bateria","Tem_Instr_Violao_Viola","Tem_Instr_Guitarra","Tem_Instr_Cavaco","Tem_Instr_Sintetizador_Teclado","Tem_Instr_Piano","Tem_Instr_Metais","Tem_Instr_Madeiras","Tem_Instr_Cordas","BPM","VolMedio","PctCantada","PctRap","duracao","ano_lancamento","aovivo","modo","explicita","gostou","n_reproducao","id_cliente"
"Acústica",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,108.65029353515,-17.608588489605,0,0,242426,1995,FALSE,"N/A",FALSE,FALSE,1,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,119.313053597874,-11.8515849016496,69.0001129544688,0,429021,1997,TRUE,"F",TRUE,TRUE,4,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,97.6027761055985,-6.47714665558413,21.0744717773475,70.0159880254817,267298,2009,FALSE,"g#",FALSE,FALSE,2,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,83.0846020690189,-12.9118271297226,74.6829283057232,0,224369,2018,TRUE,"F",TRUE,TRUE,2,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,120.82975578934,-7.20535713023272,42.7097643133995,0,495229,1963,TRUE,"C",FALSE,FALSE,2,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,124.00376616944,-5.2134681149148,54.2557938183556,20.4310502551473,178480,2016,FALSE,"g",FALSE,FALSE,5,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,134.45083914968,-4.92561402036427,57.1263771205755,23.0774617391627,223742,2021,FALSE,"d",FALSE,FALSE,1,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,86.5202399624059,-8.27791629314798,75.3144210614462,0,218512,2011,FALSE,"e",FALSE,TRUE,4,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,102.5612440686,-8.3836691927936,27.7149310225201,74.2831595508041,258313,2011,FALSE,"D#",TRUE,FALSE,5,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,98.2013733680162,-15.5187828795633,77.2331465363505,0,190053,1981,TRUE,"g",FALSE,TRUE,3,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,115.303225726726,-8.81966172197702,76.2929602553395,0,314916,2008,FALSE,"f",TRUE,TRUE,4,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80.4349260268081,-9.60705240940799,73.5747548436271,0,163117,2017,TRUE,"G",FALSE,TRUE,3,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,99.1864651498682,-5.99069632493307,19.9732061764816,83.0019163678397,194153,2012,FALSE,"a",TRUE,FALSE,2,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,125.757798906598,-11.30298898646,38.6721854696755,0,101020,1990,FALSE,"N/A",FALSE,FALSE,5,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,122.011311977713,-13.3502468968644,0,0,-12154,1991,FALSE,"G",FALSE,FALSE,2,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,110.927424589451,-6.9386255583802,78.8815892192082,18.0928188281825,181779,2011,FALSE,"N/A",FALSE,TRUE,7,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,73.7107676426361,-8.08346694243054,64.49890254145,0,238828,2019,FALSE,"F",FALSE,FALSE,5,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,152.428114628579,-6.64662466810274,66.4649305851781,0,164852,2021,FALSE,"b",FALSE,TRUE,1,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,78.9053377527342,-8.64639153722904,77.1771503329055,0,147726,2021,TRUE,"c#",FALSE,TRUE,3,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,92.3328697649938,-10.5840098509134,77.1683449284232,0,212810,2021,TRUE,"G#",TRUE,TRUE,2,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,115.111377165413,-9.23683729000815,72.8388717163712,0,176626,1963,FALSE,"A#",FALSE,FALSE,2,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,144.63897836529,-5.0198412412951,61.7268355681042,0,181614,2021,FALSE,"e",FALSE,TRUE,7,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,123.431352327775,-7.73278334417792,58.6463289173528,0,166702,2019,FALSE,"a",FALSE,FALSE,4,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.0985581420172,-10.6204123185233,75.0775509080776,0,184717,2014,FALSE,"a#",FALSE,FALSE,1,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,75.1180289328896,-13.5293256329134,75.3363663481544,0,219568,2019,FALSE,"d",TRUE,FALSE,8,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,119.474972310997,-5.54663555114278,74.9435758552771,19.9897890116826,116244,2006,FALSE,"D",TRUE,TRUE,5,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,153.696725546205,-7.24755168467224,64.4659537990202,0,223087,2019,FALSE,"E",FALSE,FALSE,2,"#ID7758"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,136.409805851096,-6.70257242450269,70.3185391841922,21.2549332315493,233175,2015,FALSE,"F",FALSE,FALSE,1,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,141.590309349778,-8.38807442633901,72.446932469069,0,302685,2000,FALSE,"F",FALSE,FALSE,4,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,84.689602771334,-6.12397652465353,24.5319297276569,67.7067162345006,219897,2006,FALSE,"b",TRUE,FALSE,3,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,130.928100709626,-12.3605023040732,37.8818876950088,0,167891,1961,TRUE,"C",FALSE,FALSE,2,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,110.711222910193,-5.77886537486299,21.4793987473008,82.3974946737878,312038,2002,FALSE,"c",TRUE,FALSE,4,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,90.1480201290563,-13.7433200881906,67.4615014228064,0,172862,2019,TRUE,"N/A",FALSE,FALSE,1,"#ID7758"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,127.913286525036,-6.31742925117087,75.4916439671471,0,246582,2002,FALSE,"e",TRUE,TRUE,2,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,107.82239237822,-8.37001854563587,76.1396070158299,0,334584,2021,FALSE,"c",TRUE,FALSE,1,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,111.308552273521,-10.0467290564799,70.8997956670152,0,135010,1989,TRUE,"F",TRUE,TRUE,5,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,98.5851920664845,-6.36511512166527,20.206741732729,73.7730692212679,232787,1998,FALSE,"a#",TRUE,TRUE,2,"#ID7758"
"Nenhuma",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,121.556729366048,-9.43720939403385,40.5195860106455,0,481534,1980,TRUE,"N/A",TRUE,FALSE,2,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,126.286333829719,-9.2854905182106,45.8130481941269,0,432151,1951,TRUE,"A#",TRUE,FALSE,1,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,131.981916834441,-7.87544778461034,13.814336383708,61.1649921089476,238002,2013,FALSE,"c#",FALSE,FALSE,4,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,93.9237960649592,-6.02398980041364,21.2798614504761,83.6145781219851,153398,2010,FALSE,"f#",TRUE,FALSE,3,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,90.0243597889885,-9.85044702329686,79.7172896988319,0,210603,2020,FALSE,"b",FALSE,TRUE,7,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,134.908304737288,-5.85833977650919,65.1832876333353,0,145654,2021,FALSE,"G",FALSE,TRUE,3,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,100.405642402984,-4.92516989759463,19.9993367373421,61.5168883995707,227015,2012,FALSE,"D#",TRUE,TRUE,5,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,101.593833603972,-9.50091842253235,79.6761193174695,0,170575,2009,TRUE,"A#",FALSE,FALSE,2,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,131.067948351003,-6.74076747942941,60.3110703181992,0,156720,2020,TRUE,"C",FALSE,TRUE,6,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,92.4986757408222,-7.5579521154903,17.4538858214736,65.7982024393486,253504,2010,FALSE,"N/A",TRUE,FALSE,5,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,147.496008711712,-6.91569271011369,59.9606749179437,0,142387,2021,TRUE,"F",FALSE,TRUE,3,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,135.259359365727,-8.73627533500774,70.1680087352588,0,175707,2017,TRUE,"A",FALSE,FALSE,3,"#ID7758"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,91.7844397830717,-5.86039303209253,64.8347548153089,0,131791,2021,FALSE,"C",FALSE,FALSE,5,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,105.348538785299,-8.41383106129004,76.5229773323554,0,169697,2015,TRUE,"G",FALSE,FALSE,5,"#ID7758"
"Nenhuma",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,96.8349709805151,-6.36330046065574,76.0704320528272,0,249739,2004,FALSE,"C",TRUE,TRUE,6,"#ID7758"
"Eletrônica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,71.4902110605843,-6.714519871064,71.4477520093409,0,235071,2016,FALSE,"G#",FALSE,TRUE,6,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,123.629108940109,-16.4119535375769,45.7660702962194,0,416168,1979,TRUE,"C",FALSE,FALSE,2,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,87.1754116911428,-7.25046462847224,17.2016061913596,73.4645896981339,205393,2014,FALSE,"a",TRUE,FALSE,4,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,135.435984078573,-7.36542294566096,75.7098813554026,0,211699,2008,FALSE,"d#",FALSE,TRUE,3,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,108.910439002843,-8.10244614585224,75.6985395315652,0,153103,2021,FALSE,"E",TRUE,TRUE,4,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,122.046394596752,-26.1009361512042,0,0,334697,2019,FALSE,"N/A",FALSE,FALSE,3,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,112.720423192965,-9.075483084709,61.9792500022238,0,205932,2014,TRUE,"D",FALSE,FALSE,4,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,117.248032936444,-6.8322247352488,14.3051743983248,62.5239595220488,213610,2016,FALSE,"A#",TRUE,FALSE,2,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,80.1019980116083,-9.36743611560217,66.8499825008157,0,213948,1994,TRUE,"G#",FALSE,FALSE,3,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,78.6553803821891,-8.05898294991786,68.7667774452062,0,140740,2020,FALSE,"c",FALSE,FALSE,3,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,127.601495086374,-9.46466273369052,32.5236728246806,0,602628,1958,TRUE,"D#",FALSE,FALSE,4,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,87.9929974555581,-6.77865297870974,78.8316258512635,0,325334,2021,FALSE,"N/A",TRUE,FALSE,2,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,113.878449753815,-8.90072343729627,72.0758631597608,0,179758,2013,TRUE,"F",FALSE,FALSE,2,"#ID7758"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,124.050428712772,-5.79407493533161,80.6684714029394,20.1469236138283,283730,2014,FALSE,"e",TRUE,TRUE,3,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,90.7139576912251,-7.54284321630676,74.1910551186004,17.9582324351174,284406,2007,FALSE,"F#",TRUE,TRUE,6,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,126.188515292768,-5.6487119204009,52.6161768817324,0,620756,1981,TRUE,"G#",FALSE,TRUE,6,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73.8053787798611,-7.87850849371208,74.1207220578691,0,158377,2015,TRUE,"G#",FALSE,FALSE,2,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,116.075526076027,-7.55398749539259,69.8697167675846,0,175873,2012,TRUE,"C#",FALSE,FALSE,5,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,122.67123987903,-6.47994308743352,34.9014809644926,0,169483,1941,TRUE,"C#",FALSE,FALSE,3,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,123.993217409274,-6.30467099142196,59.3950129590122,0,144411,2018,FALSE,"C",FALSE,FALSE,2,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,110.680733316553,-6.80793139087145,68.9956205908479,33.6347900298978,375440,1993,FALSE,"F#",TRUE,FALSE,3,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,110.443117437464,-6.71194576598936,66.7004857762989,0,171961,2000,FALSE,"g",FALSE,FALSE,1,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,122.665354773612,-7.79938789980411,68.467086911017,0,211586,2021,FALSE,"e",FALSE,FALSE,4,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,125.298356683059,-16.5954697024052,38.9601209798596,0,434173,1965,FALSE,"N/A",FALSE,TRUE,4,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,138.671973219701,-7.29597175287238,73.1671714104626,0,293249,1986,FALSE,"g",TRUE,FALSE,3,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,117.860205544057,-13.899218415916,75.6100757013981,0,207348,1990,FALSE,"f",FALSE,FALSE,3,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,114.406629886709,-5.55261854058103,13.7756747042261,50.3809452680321,281728,2000,FALSE,"N/A",TRUE,FALSE,3,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,83.6530937092961,-15.6631038035847,73.9435899104043,0,179442,2018,FALSE,"d",FALSE,TRUE,5,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,114.237805980413,-7.19236056405757,72.5837851843004,21.8403900664093,195856,1987,TRUE,"f",FALSE,FALSE,3,"#ID7758"
"Eletrônica",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,127.602798525486,-6.46126905230277,77.6094208287933,0,232756,2000,TRUE,"g",TRUE,FALSE,5,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,151.765385838941,-10.8819094924519,70.5050126589126,0,281473,1985,FALSE,"d#",FALSE,TRUE,6,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,154.865794700618,-9.03931270763629,60.9804944361086,0,165691,2020,FALSE,"c",FALSE,FALSE,1,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,90.2213151134981,-7.93963039647224,83.8259495294206,0,205341,2000,FALSE,"D#",FALSE,FALSE,4,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,75.128093235834,-6.36958575699103,15.4826982120573,66.1223284070898,240196,2005,TRUE,"d#",TRUE,FALSE,3,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,165.119579006746,-6.3879079314272,57.1164828755226,0,165644,2021,FALSE,"G#",FALSE,TRUE,2,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,88.5059773908857,-16.0368173568,77.6557818336134,0,173871,2018,FALSE,"f",FALSE,FALSE,2,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,103.633171728035,-8.66806693740334,73.626305170484,0,207153,1998,TRUE,"a",FALSE,TRUE,2,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,96.9458362937462,-9.75538709682778,72.1635835299764,0,276470,2018,FALSE,"C",TRUE,FALSE,1,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,122.626865628183,-9.75682556377049,42.2140450340116,0,418965,1978,TRUE,"N/A",FALSE,FALSE,2,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,104.35343426967,-7.88575154482342,70.5937274205275,0,183445,2019,FALSE,"A#",FALSE,TRUE,5,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,128.618194930124,-7.60690329361632,77.2390682868147,0,230995,2009,FALSE,"C#",FALSE,TRUE,6,"#ID7758"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,129.038251708352,-5.63133782294692,66.2133628936951,0,291774,2017,FALSE,"b",TRUE,TRUE,2,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,116.208928139815,-5.52063496155037,74.6181938372194,0,197259,2015,TRUE,"d#",FALSE,FALSE,2,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90.166305533124,-6.87986233385938,65.438999753075,0,149809,2018,TRUE,"A#",FALSE,FALSE,3,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76.8981126381972,-8.4953346650369,72.7729384425884,0,200643,2017,TRUE,"D",FALSE,FALSE,2,"#ID7758"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,94.1987790744595,-5.49972956706741,82.0555366746859,22.0215561191879,162332,2010,FALSE,"g",TRUE,FALSE,2,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,147.517964633526,-7.71286100609084,68.127540975983,0,189117,2018,FALSE,"N/A",FALSE,FALSE,4,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,102.643481925283,-7.8140089838496,65.97376866405,0,103421,2019,FALSE,"F",TRUE,TRUE,5,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,145.905791599758,-7.83192007959223,61.827548527859,0,217222,2019,FALSE,"e",FALSE,FALSE,2,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,155.322556091724,-6.0524460072615,66.6419048760559,0,197783,2020,FALSE,"A",FALSE,TRUE,7,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,117.762088927953,-10.4819545290987,53.1551414352486,0,358772,1940,TRUE,"d#",TRUE,TRUE,4,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,80.9053266914062,-10.2623588626998,65.6776503624745,0,208971,2021,FALSE,"A#",FALSE,FALSE,2,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,123.265450837364,-7.38372162102667,80.8322830763015,0,213750,2009,FALSE,"b",TRUE,TRUE,7,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,105.138302092794,-8.61579303354413,9.06783195219324,80.3743515591219,241006,2007,FALSE,"A#",TRUE,TRUE,3,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,135.560965116868,-11.3441681591657,66.5976669805183,0,156921,2015,TRUE,"A#",FALSE,FALSE,3,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,115.391637702743,-7.2468829770964,18.6165202776222,76.1019028002546,193890,2004,TRUE,"e",TRUE,FALSE,4,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,125.714501962798,-9.72184862397843,73.2072071520344,0,174803,2015,TRUE,"E",FALSE,FALSE,2,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,148.672874333613,-3.75664615662148,75.7138309556418,35.5671290105702,229400,1980,TRUE,"A#",FALSE,TRUE,1,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,100.888945116565,-6.78273339118357,23.6451205909699,66.0853504293861,224794,2007,FALSE,"D#",TRUE,FALSE,2,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,117.612313817047,-11.5894281366006,39.8432394842721,0,293276,1988,TRUE,"A#",TRUE,FALSE,3,"#ID7758"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,110.620244934704,-4.81529766989439,11.2774473862982,78.125528505294,206063,2004,FALSE,"a",TRUE,FALSE,1,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,125.824222089492,-8.15820121813494,73.1432970641875,0,281221,1983,FALSE,"a",FALSE,TRUE,2,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,91.6959292463488,-10.8377678721257,66.8916567559939,0,212156,2020,FALSE,"A#",FALSE,FALSE,5,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,120.071282130698,-15.1264009715696,45.1052066790756,0,275044,1969,FALSE,"G#",FALSE,TRUE,6,"#ID7758"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,92.9126813567827,-6.73364947873167,68.160384504682,0,116929,2015,FALSE,"D",TRUE,FALSE,1,"#ID7758"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,123.286158740615,-7.1900793048804,71.6410895375522,0,225571,2016,TRUE,"E",FALSE,FALSE,3,"#ID7758"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,129.115828413208,-5.93983823484206,65.8600276201779,0,203125,2002,FALSE,"C",TRUE,TRUE,7,"#ID7758"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,102.185783585557,-8.63630915048633,19.9640348142202,36.313445610382,299691,2006,FALSE,"N/A",TRUE,TRUE,6,"#ID7758"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,102.95529027723,-12.443552953193,69.3958889896921,0,156940,2014,TRUE,"D#",FALSE,FALSE,1,"#ID7758"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,120.651212813425,-2.93288506598215,79.3265847728746,21.6257687396238,304540,2005,FALSE,"c",TRUE,FALSE,4,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,67.9820336413603,-13.6927649661734,65.4917860848014,0,159233,2019,FALSE,"C#",FALSE,FALSE,1,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,102.407061035148,-6.00082830746989,55.8224434572624,0,183560,2021,FALSE,"e",FALSE,TRUE,2,"#ID7758"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,113.72726418107,-6.56399961499329,72.5564711281156,0,319896,1992,FALSE,"D",FALSE,TRUE,1,"#ID7758"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,80.1813718072486,-12.7989414982218,64.6097968382171,0,207796,2021,TRUE,"C#",FALSE,FALSE,1,"#ID7758"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,114.285159062815,-6.9614681359485,61.3798001136435,0,218280,2019,FALSE,"a",FALSE,FALSE,3,"#ID7758"
